user_id,price_sensitivity,meal_size_preference,loyalty_status,frequent_order_time,past_orders,average_order_value,current_time,current_weather,cart_status,device_type,page_view,current_promotion,banner_shown,converted
8169,High,Medium,Gold,Lunch,13,43,Late Night,Rainy,Partial,Desktop,Drinks,Summer Special,weather_banner,1
8170,High,Large,Regular,Late Night,15,99,Breakfast,Cold,Empty,Desktop,Offers,None,loyalty_banner,0
8171,High,Medium,Silver,Dinner,13,32,Lunch,Hot,Partial,Mobile,Offers,Summer Special,loyalty_banner,1
8172,Low,Medium,Silver,Breakfast,4,111,Lunch,Rainy,Full,Mobile,Burgers,None,discount_banner,1
8173,High,Medium,Regular,Late Night,9,34,Late Night,Rainy,Partial,Desktop,Drinks,None,combo_banner,0
8174,Medium,Large,Gold,Dinner,19,106,Lunch,Hot,Full,Mobile,Combos,Free Drink Offer,discount_banner,1
8175,Medium,Medium,Gold,Lunch,7,143,Dinner,Cold,Partial,Mobile,Drinks,Free Drink Offer,combo_banner,0
8176,Low,Large,Silver,Lunch,15,88,Lunch,Rainy,Partial,Mobile,Offers,Free Drink Offer,discount_banner,0
8177,High,Medium,Silver,Late Night,17,110,Dinner,Cold,Full,Mobile,Combos,None,discount_banner,1
8178,Medium,Small,Silver,Breakfast,14,79,Lunch,Rainy,Full,Mobile,Combos,None,loyalty_banner,0
8179,Low,Medium,Gold,Dinner,14,29,Breakfast,Cold,Full,Desktop,Drinks,Free Drink Offer,meal_time_banner,1
8180,High,Small,Silver,Late Night,9,70,Lunch,Cold,Partial,Desktop,Offers,Free Drink Offer,loyalty_banner,0
8181,Medium,Large,Silver,Lunch,16,83,Breakfast,Rainy,Full,Desktop,Drinks,Free Drink Offer,discount_banner,0
8182,High,Large,Gold,Dinner,2,125,Dinner,Rainy,Partial,Mobile,Burgers,None,meal_time_banner,1
8183,Low,Medium,Silver,Dinner,14,75,Lunch,Cold,Empty,Desktop,Offers,None,discount_banner,1
8184,High,Large,Silver,Breakfast,4,110,Lunch,Rainy,Partial,Mobile,Combos,Free Drink Offer,discount_banner,1
8185,Low,Medium,Regular,Lunch,3,104,Breakfast,Hot,Full,Desktop,Drinks,None,meal_time_banner,0
8186,High,Large,Silver,Lunch,3,126,Lunch,Cold,Empty,Mobile,Burgers,None,loyalty_banner,0
8187,Medium,Small,Regular,Lunch,11,98,Dinner,Hot,Empty,Desktop,Combos,Summer Special,weather_banner,0
8188,Low,Large,Silver,Dinner,5,128,Breakfast,Rainy,Empty,Desktop,Burgers,Free Drink Offer,discount_banner,1
8189,Low,Small,Silver,Lunch,16,121,Dinner,Hot,Full,Desktop,Offers,Summer Special,weather_banner,1
8190,Low,Medium,Regular,Late Night,19,48,Late Night,Hot,Empty,Mobile,Burgers,Free Drink Offer,loyalty_banner,0
8191,High,Medium,Silver,Lunch,9,89,Dinner,Cold,Full,Mobile,Combos,None,weather_banner,0
8192,High,Medium,Regular,Dinner,11,99,Breakfast,Hot,Empty,Desktop,Burgers,None,loyalty_banner,1
8193,Medium,Small,Silver,Lunch,12,84,Dinner,Rainy,Empty,Mobile,Drinks,None,weather_banner,0
8194,Low,Medium,Regular,Lunch,8,35,Lunch,Cold,Empty,Desktop,Offers,Free Drink Offer,weather_banner,0
8195,Low,Medium,Regular,Dinner,14,73,Dinner,Rainy,Empty,Desktop,Burgers,None,discount_banner,1
8196,High,Small,Silver,Lunch,17,116,Lunch,Rainy,Empty,Desktop,Burgers,None,meal_time_banner,1
8197,High,Large,Silver,Breakfast,15,26,Breakfast,Hot,Partial,Desktop,Combos,None,meal_time_banner,0
8198,Medium,Medium,Regular,Dinner,15,79,Lunch,Rainy,Empty,Desktop,Drinks,Summer Special,loyalty_banner,1
8199,Medium,Large,Gold,Lunch,12,29,Dinner,Hot,Partial,Desktop,Drinks,None,discount_banner,1
8200,High,Large,Silver,Breakfast,9,72,Late Night,Cold,Full,Mobile,Drinks,Summer Special,weather_banner,0
8201,Low,Medium,Silver,Late Night,12,27,Lunch,Cold,Full,Mobile,Drinks,None,loyalty_banner,0
8202,Medium,Medium,Gold,Dinner,19,145,Late Night,Hot,Empty,Desktop,Burgers,None,meal_time_banner,0
8203,High,Small,Gold,Lunch,12,104,Late Night,Cold,Full,Mobile,Drinks,None,weather_banner,0
8204,High,Small,Regular,Dinner,11,109,Late Night,Cold,Empty,Mobile,Offers,Free Drink Offer,discount_banner,0
8205,Low,Medium,Silver,Breakfast,6,56,Late Night,Cold,Partial,Desktop,Drinks,None,loyalty_banner,1
8206,High,Large,Regular,Dinner,8,103,Dinner,Cold,Full,Desktop,Combos,None,combo_banner,0
8207,High,Small,Silver,Late Night,11,123,Lunch,Hot,Empty,Desktop,Drinks,Summer Special,discount_banner,1
8208,Medium,Small,Gold,Lunch,3,42,Breakfast,Hot,Empty,Mobile,Combos,None,loyalty_banner,0
8209,High,Medium,Regular,Late Night,16,64,Breakfast,Rainy,Full,Desktop,Offers,Free Drink Offer,weather_banner,0
8210,High,Medium,Silver,Breakfast,6,65,Lunch,Rainy,Full,Mobile,Drinks,None,loyalty_banner,1
8211,Medium,Medium,Silver,Dinner,9,21,Breakfast,Cold,Full,Desktop,Offers,Free Drink Offer,discount_banner,0
8212,Low,Medium,Gold,Lunch,9,36,Lunch,Hot,Empty,Mobile,Burgers,Summer Special,meal_time_banner,1
8213,Low,Small,Gold,Lunch,6,137,Dinner,Hot,Empty,Desktop,Drinks,Summer Special,meal_time_banner,1
8214,Medium,Small,Silver,Breakfast,5,35,Lunch,Hot,Empty,Mobile,Offers,Free Drink Offer,discount_banner,1
8215,Medium,Small,Gold,Breakfast,1,129,Dinner,Rainy,Partial,Mobile,Offers,Free Drink Offer,weather_banner,0
8216,Low,Large,Gold,Dinner,3,67,Lunch,Cold,Empty,Mobile,Combos,Free Drink Offer,meal_time_banner,1
8217,Low,Small,Regular,Lunch,3,114,Late Night,Hot,Empty,Mobile,Offers,Free Drink Offer,combo_banner,1
8218,Low,Small,Silver,Breakfast,12,111,Late Night,Rainy,Empty,Mobile,Offers,Free Drink Offer,combo_banner,1
8219,Low,Medium,Regular,Lunch,4,125,Dinner,Hot,Full,Desktop,Drinks,Free Drink Offer,combo_banner,0
8220,Low,Small,Gold,Dinner,16,122,Breakfast,Hot,Empty,Mobile,Burgers,None,loyalty_banner,1
8221,Medium,Small,Silver,Late Night,11,20,Late Night,Rainy,Partial,Desktop,Offers,Free Drink Offer,weather_banner,1
8222,High,Small,Gold,Breakfast,8,52,Lunch,Rainy,Partial,Mobile,Offers,None,weather_banner,0
8223,Low,Medium,Gold,Dinner,9,120,Breakfast,Hot,Full,Desktop,Combos,Summer Special,meal_time_banner,0
8224,Low,Small,Silver,Late Night,14,64,Breakfast,Cold,Partial,Mobile,Burgers,Free Drink Offer,discount_banner,1
8225,High,Small,Gold,Dinner,15,40,Dinner,Cold,Partial,Mobile,Offers,Summer Special,combo_banner,0
8226,High,Large,Regular,Breakfast,19,92,Breakfast,Rainy,Empty,Desktop,Drinks,None,combo_banner,1
8227,High,Large,Silver,Dinner,9,76,Dinner,Hot,Empty,Mobile,Drinks,Free Drink Offer,discount_banner,1
8228,High,Large,Gold,Lunch,17,81,Late Night,Rainy,Empty,Mobile,Combos,None,discount_banner,1
8229,High,Large,Gold,Breakfast,9,140,Late Night,Hot,Empty,Mobile,Burgers,Free Drink Offer,combo_banner,0
8230,High,Medium,Gold,Lunch,3,43,Breakfast,Hot,Empty,Desktop,Burgers,Free Drink Offer,discount_banner,1
8231,Medium,Large,Silver,Dinner,16,118,Breakfast,Hot,Partial,Mobile,Offers,Free Drink Offer,loyalty_banner,1
8232,High,Small,Regular,Breakfast,13,87,Lunch,Rainy,Empty,Desktop,Combos,Free Drink Offer,meal_time_banner,0
8233,High,Large,Gold,Lunch,17,76,Lunch,Rainy,Partial,Mobile,Drinks,None,loyalty_banner,0
8234,Medium,Medium,Gold,Lunch,4,94,Dinner,Rainy,Full,Mobile,Offers,None,combo_banner,0
8235,High,Large,Gold,Lunch,9,126,Breakfast,Rainy,Partial,Mobile,Drinks,Summer Special,meal_time_banner,0
8236,Low,Large,Silver,Late Night,9,67,Breakfast,Cold,Empty,Mobile,Burgers,Free Drink Offer,meal_time_banner,1
8237,Low,Medium,Gold,Lunch,18,96,Lunch,Hot,Empty,Mobile,Combos,Summer Special,meal_time_banner,0
8238,High,Medium,Gold,Lunch,14,49,Dinner,Rainy,Empty,Mobile,Burgers,Summer Special,weather_banner,0
8239,Medium,Medium,Gold,Dinner,3,65,Lunch,Hot,Full,Desktop,Drinks,Summer Special,weather_banner,1
8240,Low,Medium,Silver,Dinner,4,139,Breakfast,Cold,Full,Desktop,Drinks,None,meal_time_banner,0
8241,Medium,Medium,Regular,Dinner,1,79,Dinner,Rainy,Partial,Desktop,Burgers,Summer Special,weather_banner,0
8242,Low,Medium,Silver,Dinner,18,123,Late Night,Cold,Partial,Mobile,Drinks,Free Drink Offer,loyalty_banner,0
8243,High,Small,Regular,Late Night,4,87,Breakfast,Rainy,Empty,Desktop,Offers,Free Drink Offer,combo_banner,1
8244,Medium,Large,Regular,Dinner,10,137,Lunch,Hot,Empty,Mobile,Offers,Free Drink Offer,combo_banner,0
8245,Medium,Large,Silver,Dinner,4,143,Dinner,Cold,Empty,Desktop,Drinks,Summer Special,combo_banner,0
8246,Medium,Medium,Gold,Dinner,17,136,Lunch,Cold,Partial,Desktop,Offers,Summer Special,discount_banner,1
8247,Low,Medium,Regular,Lunch,8,26,Late Night,Rainy,Empty,Desktop,Offers,Summer Special,loyalty_banner,1
8248,Low,Small,Gold,Late Night,19,101,Breakfast,Hot,Partial,Mobile,Offers,Free Drink Offer,combo_banner,0
8249,Low,Small,Regular,Dinner,9,72,Breakfast,Hot,Partial,Mobile,Offers,None,combo_banner,0
8250,High,Medium,Gold,Lunch,16,45,Lunch,Hot,Empty,Mobile,Combos,Summer Special,combo_banner,0
8251,Low,Small,Gold,Breakfast,15,136,Breakfast,Hot,Empty,Mobile,Combos,None,combo_banner,1
8252,High,Small,Silver,Late Night,16,100,Lunch,Rainy,Partial,Desktop,Combos,Summer Special,weather_banner,0
8253,Medium,Medium,Gold,Dinner,12,60,Lunch,Cold,Partial,Desktop,Drinks,None,weather_banner,0
8254,Medium,Medium,Regular,Lunch,18,130,Dinner,Rainy,Partial,Mobile,Offers,Free Drink Offer,loyalty_banner,1
8255,High,Medium,Gold,Breakfast,7,101,Late Night,Hot,Partial,Desktop,Combos,Free Drink Offer,loyalty_banner,0
8256,Low,Medium,Gold,Breakfast,16,89,Breakfast,Cold,Full,Mobile,Burgers,Summer Special,combo_banner,1
8257,High,Large,Gold,Lunch,19,117,Breakfast,Cold,Empty,Mobile,Offers,Summer Special,combo_banner,0
8258,Medium,Large,Regular,Lunch,6,24,Lunch,Hot,Partial,Desktop,Drinks,Free Drink Offer,combo_banner,1
8259,Medium,Medium,Regular,Late Night,6,141,Late Night,Rainy,Full,Mobile,Offers,None,discount_banner,0
8260,High,Small,Regular,Lunch,6,31,Dinner,Rainy,Full,Desktop,Burgers,None,meal_time_banner,1
8261,Low,Medium,Gold,Dinner,15,94,Lunch,Hot,Partial,Mobile,Drinks,Free Drink Offer,weather_banner,0
8262,Low,Large,Silver,Breakfast,2,43,Late Night,Cold,Full,Mobile,Burgers,Summer Special,combo_banner,1
8263,High,Small,Regular,Dinner,9,134,Breakfast,Cold,Full,Mobile,Combos,Summer Special,discount_banner,0
8264,High,Large,Gold,Dinner,8,132,Dinner,Rainy,Full,Mobile,Offers,Summer Special,discount_banner,0
8265,Low,Medium,Regular,Dinner,7,82,Dinner,Cold,Empty,Mobile,Drinks,Free Drink Offer,discount_banner,0
8266,Medium,Large,Silver,Breakfast,16,108,Lunch,Hot,Partial,Mobile,Drinks,Summer Special,weather_banner,0
8267,High,Large,Gold,Breakfast,15,47,Lunch,Cold,Empty,Desktop,Burgers,Summer Special,meal_time_banner,0
8268,Low,Large,Regular,Breakfast,9,64,Dinner,Rainy,Full,Desktop,Drinks,None,combo_banner,0
8269,Low,Small,Regular,Lunch,15,130,Breakfast,Rainy,Full,Mobile,Burgers,Free Drink Offer,combo_banner,0
8270,Medium,Large,Silver,Dinner,2,143,Breakfast,Hot,Full,Desktop,Combos,Summer Special,meal_time_banner,0
8271,Medium,Small,Regular,Late Night,14,110,Dinner,Rainy,Empty,Mobile,Burgers,Free Drink Offer,weather_banner,1
8272,Medium,Medium,Gold,Lunch,11,46,Lunch,Hot,Partial,Mobile,Burgers,None,discount_banner,1
8273,Medium,Medium,Gold,Lunch,3,50,Lunch,Cold,Full,Mobile,Drinks,Free Drink Offer,combo_banner,0
8274,Medium,Large,Silver,Late Night,2,24,Breakfast,Cold,Empty,Desktop,Combos,Free Drink Offer,discount_banner,1
8275,High,Small,Silver,Dinner,18,79,Late Night,Cold,Empty,Desktop,Combos,None,meal_time_banner,1
8276,Low,Medium,Silver,Late Night,14,108,Late Night,Hot,Empty,Mobile,Combos,Free Drink Offer,combo_banner,0
8277,High,Small,Gold,Breakfast,5,120,Late Night,Rainy,Empty,Mobile,Combos,Summer Special,combo_banner,1
8278,High,Small,Silver,Dinner,12,61,Breakfast,Hot,Partial,Desktop,Drinks,Free Drink Offer,combo_banner,0
8279,High,Large,Regular,Lunch,14,42,Dinner,Cold,Full,Desktop,Drinks,Summer Special,loyalty_banner,0
8280,High,Large,Regular,Breakfast,6,140,Late Night,Cold,Full,Desktop,Drinks,None,meal_time_banner,0
8281,High,Small,Gold,Breakfast,8,128,Breakfast,Cold,Partial,Desktop,Combos,Summer Special,meal_time_banner,1
8282,Medium,Small,Regular,Lunch,7,96,Breakfast,Cold,Full,Mobile,Burgers,Summer Special,discount_banner,0
8283,Medium,Large,Silver,Late Night,7,36,Lunch,Cold,Empty,Desktop,Combos,None,weather_banner,0
8284,Low,Small,Regular,Breakfast,12,133,Lunch,Hot,Full,Desktop,Combos,Summer Special,combo_banner,1
8285,High,Large,Silver,Breakfast,7,77,Breakfast,Cold,Empty,Mobile,Combos,Summer Special,combo_banner,0
8286,Low,Small,Regular,Dinner,12,115,Lunch,Hot,Partial,Mobile,Burgers,Free Drink Offer,combo_banner,0
8287,Medium,Large,Gold,Dinner,16,64,Lunch,Hot,Full,Desktop,Offers,Summer Special,meal_time_banner,1
8288,Medium,Small,Silver,Lunch,7,54,Lunch,Cold,Full,Mobile,Burgers,None,combo_banner,0
8289,Medium,Large,Regular,Lunch,8,21,Breakfast,Cold,Partial,Mobile,Offers,Free Drink Offer,meal_time_banner,1
8290,High,Small,Gold,Lunch,1,66,Late Night,Cold,Empty,Mobile,Drinks,Free Drink Offer,weather_banner,0
8291,High,Medium,Regular,Late Night,13,22,Lunch,Hot,Full,Desktop,Offers,Summer Special,weather_banner,0
8292,Medium,Medium,Gold,Breakfast,19,147,Breakfast,Rainy,Empty,Mobile,Combos,Free Drink Offer,meal_time_banner,1
8293,Low,Small,Regular,Lunch,1,39,Breakfast,Hot,Full,Mobile,Combos,None,combo_banner,1
8294,Low,Medium,Silver,Dinner,18,59,Dinner,Cold,Partial,Mobile,Offers,None,meal_time_banner,0
8295,Medium,Small,Silver,Breakfast,7,128,Dinner,Hot,Full,Mobile,Combos,Summer Special,combo_banner,0
8296,Low,Small,Silver,Lunch,17,84,Late Night,Rainy,Empty,Desktop,Offers,Summer Special,combo_banner,1
8297,Medium,Medium,Silver,Breakfast,15,109,Dinner,Rainy,Full,Desktop,Combos,None,loyalty_banner,0
8298,Low,Small,Silver,Breakfast,19,82,Breakfast,Rainy,Partial,Desktop,Drinks,None,meal_time_banner,0
8299,Medium,Large,Regular,Breakfast,4,75,Dinner,Hot,Empty,Desktop,Burgers,None,discount_banner,1
8300,Low,Small,Regular,Lunch,17,85,Lunch,Rainy,Partial,Desktop,Drinks,Free Drink Offer,discount_banner,1
8301,High,Small,Regular,Breakfast,7,115,Dinner,Rainy,Empty,Desktop,Drinks,Summer Special,weather_banner,1
8302,Medium,Medium,Regular,Breakfast,16,135,Breakfast,Hot,Empty,Mobile,Offers,Summer Special,combo_banner,0
8303,Medium,Large,Silver,Breakfast,17,106,Late Night,Cold,Full,Desktop,Drinks,None,combo_banner,1
8304,Low,Small,Gold,Dinner,15,70,Late Night,Rainy,Partial,Desktop,Burgers,None,loyalty_banner,0
8305,Medium,Small,Silver,Lunch,9,31,Late Night,Hot,Partial,Mobile,Offers,Summer Special,combo_banner,0
8306,Medium,Small,Regular,Late Night,13,63,Late Night,Rainy,Full,Desktop,Drinks,Free Drink Offer,weather_banner,1
8307,Medium,Small,Silver,Dinner,7,102,Lunch,Hot,Empty,Mobile,Combos,Summer Special,meal_time_banner,1
8308,High,Small,Silver,Breakfast,19,109,Lunch,Cold,Full,Mobile,Drinks,Summer Special,meal_time_banner,1
8309,High,Small,Silver,Breakfast,11,28,Lunch,Hot,Partial,Desktop,Offers,Summer Special,weather_banner,1
8310,Low,Large,Gold,Late Night,8,111,Dinner,Hot,Empty,Desktop,Combos,None,loyalty_banner,0
8311,High,Large,Silver,Late Night,17,144,Dinner,Rainy,Partial,Mobile,Drinks,Summer Special,meal_time_banner,0
8312,Low,Small,Silver,Dinner,4,83,Dinner,Hot,Empty,Mobile,Drinks,Summer Special,weather_banner,0
8313,High,Small,Gold,Breakfast,4,134,Late Night,Cold,Empty,Mobile,Combos,Summer Special,combo_banner,0
8314,Low,Medium,Silver,Late Night,18,142,Late Night,Hot,Full,Mobile,Combos,Summer Special,meal_time_banner,0
8315,High,Large,Silver,Dinner,17,121,Dinner,Hot,Partial,Mobile,Combos,Free Drink Offer,weather_banner,1
8316,High,Large,Silver,Late Night,3,96,Lunch,Hot,Full,Mobile,Combos,Free Drink Offer,loyalty_banner,0
8317,Low,Small,Silver,Breakfast,9,82,Breakfast,Cold,Full,Mobile,Combos,None,meal_time_banner,0
8318,Medium,Large,Silver,Breakfast,6,127,Dinner,Cold,Full,Desktop,Burgers,Summer Special,loyalty_banner,1
8319,Medium,Large,Regular,Breakfast,2,47,Breakfast,Hot,Partial,Mobile,Burgers,None,discount_banner,1
8320,High,Medium,Silver,Breakfast,12,143,Lunch,Hot,Partial,Desktop,Burgers,Summer Special,loyalty_banner,0
8321,Low,Medium,Gold,Lunch,15,96,Breakfast,Hot,Empty,Desktop,Drinks,None,weather_banner,1
8322,Medium,Large,Silver,Lunch,9,94,Late Night,Rainy,Empty,Desktop,Burgers,Summer Special,combo_banner,0
8323,Low,Large,Regular,Lunch,2,121,Breakfast,Cold,Empty,Mobile,Combos,Free Drink Offer,meal_time_banner,1
8324,Medium,Large,Gold,Dinner,12,58,Dinner,Hot,Empty,Desktop,Burgers,Free Drink Offer,loyalty_banner,0
8325,Low,Small,Gold,Dinner,16,92,Dinner,Hot,Full,Mobile,Burgers,Summer Special,meal_time_banner,1
8326,High,Medium,Silver,Late Night,7,24,Lunch,Cold,Empty,Mobile,Drinks,None,meal_time_banner,1
8327,Low,Small,Regular,Late Night,1,111,Dinner,Rainy,Partial,Desktop,Combos,Summer Special,weather_banner,0
8328,Medium,Medium,Silver,Dinner,7,22,Breakfast,Hot,Empty,Mobile,Drinks,Summer Special,weather_banner,0
8329,High,Medium,Regular,Late Night,3,113,Late Night,Cold,Partial,Desktop,Offers,Summer Special,discount_banner,0
8330,Low,Medium,Regular,Dinner,5,97,Breakfast,Rainy,Full,Mobile,Burgers,Free Drink Offer,combo_banner,1
8331,Medium,Large,Silver,Lunch,3,99,Breakfast,Cold,Full,Desktop,Offers,None,discount_banner,0
8332,High,Medium,Regular,Dinner,15,134,Breakfast,Cold,Partial,Desktop,Burgers,Free Drink Offer,weather_banner,0
8333,Low,Small,Silver,Dinner,6,23,Dinner,Hot,Full,Desktop,Offers,Summer Special,discount_banner,0
8334,Medium,Medium,Regular,Late Night,15,147,Lunch,Cold,Partial,Mobile,Drinks,None,loyalty_banner,1
8335,Low,Small,Gold,Late Night,3,28,Dinner,Hot,Partial,Mobile,Offers,None,loyalty_banner,0
8336,Low,Medium,Silver,Dinner,1,87,Breakfast,Rainy,Partial,Mobile,Drinks,Free Drink Offer,meal_time_banner,1
8337,High,Medium,Regular,Breakfast,2,137,Lunch,Hot,Full,Mobile,Offers,Summer Special,discount_banner,0
8338,High,Large,Gold,Late Night,4,107,Lunch,Cold,Empty,Desktop,Combos,Summer Special,discount_banner,0
8339,Medium,Small,Gold,Dinner,14,144,Breakfast,Cold,Full,Desktop,Burgers,None,weather_banner,1
8340,High,Medium,Gold,Late Night,14,91,Breakfast,Cold,Full,Desktop,Combos,Free Drink Offer,discount_banner,0
8341,Medium,Medium,Gold,Breakfast,10,149,Dinner,Hot,Full,Desktop,Burgers,Free Drink Offer,meal_time_banner,0
8342,Low,Small,Silver,Late Night,11,69,Lunch,Rainy,Full,Desktop,Offers,Summer Special,weather_banner,1
8343,Low,Medium,Regular,Dinner,4,22,Late Night,Rainy,Full,Mobile,Burgers,Free Drink Offer,meal_time_banner,0
8344,Medium,Large,Gold,Dinner,15,86,Lunch,Cold,Empty,Mobile,Drinks,None,loyalty_banner,1
8345,Low,Small,Regular,Breakfast,4,104,Dinner,Hot,Empty,Mobile,Offers,Summer Special,weather_banner,0
8346,High,Large,Regular,Dinner,16,134,Breakfast,Cold,Partial,Desktop,Burgers,None,combo_banner,1
8347,Low,Small,Regular,Breakfast,2,81,Lunch,Hot,Empty,Mobile,Burgers,Free Drink Offer,meal_time_banner,0
8348,High,Small,Silver,Dinner,13,33,Late Night,Rainy,Full,Desktop,Combos,Summer Special,combo_banner,0
8349,Medium,Small,Silver,Dinner,8,141,Dinner,Hot,Partial,Desktop,Offers,None,combo_banner,1
8350,Medium,Medium,Gold,Late Night,13,42,Lunch,Hot,Full,Desktop,Burgers,Summer Special,meal_time_banner,0
8351,Low,Small,Regular,Late Night,8,142,Dinner,Cold,Partial,Desktop,Burgers,Summer Special,weather_banner,0
8352,Low,Small,Silver,Breakfast,4,96,Lunch,Hot,Full,Mobile,Offers,None,combo_banner,0
8353,High,Small,Silver,Late Night,5,35,Breakfast,Rainy,Partial,Desktop,Burgers,Summer Special,weather_banner,0
8354,High,Large,Silver,Lunch,6,32,Late Night,Rainy,Partial,Mobile,Burgers,Summer Special,combo_banner,0
8355,Low,Small,Gold,Breakfast,19,144,Breakfast,Rainy,Empty,Mobile,Drinks,Summer Special,meal_time_banner,1
8356,Low,Medium,Silver,Lunch,10,75,Lunch,Cold,Partial,Desktop,Burgers,None,discount_banner,0
8357,Medium,Small,Regular,Breakfast,3,59,Late Night,Hot,Empty,Desktop,Burgers,None,weather_banner,1
8358,Medium,Small,Silver,Lunch,13,122,Lunch,Hot,Empty,Mobile,Drinks,Summer Special,combo_banner,1
8359,Medium,Large,Silver,Late Night,9,123,Lunch,Cold,Empty,Desktop,Offers,None,discount_banner,0
8360,Low,Medium,Gold,Late Night,17,51,Late Night,Rainy,Partial,Desktop,Burgers,Summer Special,discount_banner,0
8361,Low,Medium,Regular,Dinner,10,148,Late Night,Rainy,Empty,Desktop,Drinks,Free Drink Offer,discount_banner,0
8362,Low,Medium,Silver,Lunch,12,54,Dinner,Cold,Empty,Mobile,Combos,Free Drink Offer,meal_time_banner,0
8363,Medium,Small,Regular,Dinner,13,55,Late Night,Cold,Partial,Mobile,Offers,Free Drink Offer,meal_time_banner,0
8364,Low,Small,Regular,Breakfast,10,111,Breakfast,Rainy,Partial,Desktop,Burgers,None,meal_time_banner,1
8365,High,Medium,Silver,Lunch,19,85,Late Night,Rainy,Full,Mobile,Drinks,Summer Special,meal_time_banner,1
8366,Low,Medium,Gold,Dinner,19,48,Late Night,Hot,Full,Mobile,Combos,None,weather_banner,0
8367,Low,Large,Regular,Breakfast,17,62,Dinner,Rainy,Partial,Mobile,Offers,Free Drink Offer,combo_banner,0
8368,Low,Medium,Silver,Lunch,5,38,Breakfast,Rainy,Empty,Desktop,Burgers,Free Drink Offer,weather_banner,0
8369,Low,Small,Regular,Dinner,8,140,Breakfast,Hot,Partial,Mobile,Offers,Summer Special,discount_banner,0
8370,Low,Small,Regular,Lunch,5,117,Late Night,Cold,Partial,Mobile,Combos,Summer Special,combo_banner,1
8371,High,Small,Regular,Lunch,15,50,Late Night,Hot,Full,Mobile,Burgers,Summer Special,combo_banner,1
8372,High,Large,Silver,Dinner,4,120,Dinner,Hot,Full,Mobile,Offers,None,discount_banner,0
8373,Low,Medium,Regular,Late Night,13,38,Breakfast,Rainy,Partial,Mobile,Drinks,None,loyalty_banner,0
8374,Medium,Small,Regular,Late Night,17,48,Breakfast,Cold,Empty,Mobile,Offers,Summer Special,combo_banner,0
8375,Low,Large,Gold,Dinner,5,92,Lunch,Rainy,Partial,Desktop,Drinks,None,weather_banner,0
